src,dst
7015,8129
7015,8162
7015,8211
7015,8410
7015,8432
7015,8947
7015,9010
7015,9309
7015,9385
7015,9741
7015,10273
7015,10412
7015,11157
7015,11360
7015,11463
7015,11673
7015,12368
7015,12470
7015,12502
7015,12890
7015,13235
7015,13365
7015,13653
7015,13799
7015,13910
7015,14208
7015,14397
7015,14412
7015,14457
7015,14872
7015,15158
7016,7305
7017,7338
7017,8537
7017,8692
7017,10617
7017,11468
7017,11673
7017,12129
7017,12939
7017,13173
7017,13301
7017,13433
7017,13598
7018,8224
7018,8999
7018,9908
7018,10072
7018,12129
7018,13243
7018,14819
7020,15242
7021,14100
7022,10238
7022,11542
7022,11824
7022,12621
7022,12682
7022,14298
7022,14545
7022,15407
7023,7317
7023,7338
7023,7532
7023,7785
7023,9607
7023,10075
7023,10535
7023,10690
7023,10848
7023,11529
7023,11542
7023,11673
7023,14833
7023,15407
7024,7338
7024,8543
7024,8650
7024,8871
7024,8999
7024,9607
7024,10078
7024,11210
7024,11383
7024,11717
7024,12165
7024,12881
7024,13283
7024,13797
7024,14229
7025,7338
7025,7486
7025,7977
7025,8259
7025,8332
7025,8517
7025,8637
7025,8675
7025,8951
7025,9015
7025,9243
7025,9517
7025,9915
7025,10079
7025,10171
7025,10327
7025,10789
7025,10817
7025,11484
7025,11932
7025,12119
7025,12157
7025,12341
7025,12563
7025,13243
7025,13398
7025,13731
7025,14427
7025,15266
7026,7833
7026,8682
7026,8819
7026,9481
7026,13129
7026,14126
7026,15407
7027,7097
7027,7338
7027,7609
7027,8069
7027,8114
7027,8324
7027,8650
7027,8990
7027,9170
7027,9326
7027,9373
7027,9387
7027,9874
7027,10129
7027,10327
7027,10525
7027,10539
7027,10695
7027,10772
7027,10867
7027,10964
7027,11040
7027,11295
7027,11332
7027,11717
7027,12362
7027,12637
7027,12939
7027,13059
7027,13173
7027,13301
7027,13454
7027,13798
7027,14208
7027,14552
7027,14620
7027,14678
7027,14838
7027,14999
7027,15231
7028,7443
7028,8490
7028,8650
7028,9199
7028,10328
7028,12196
7028,13145
7028,13518
7028,14446
7028,14758
7028,14945
7029,7791
7029,9141
7029,11224
7029,11893
7029,13260
7029,14205
7030,7049
7030,7135
7030,7209
7030,7765
7030,8150
7030,8251
7030,8398
7030,8457
7030,9054
7030,9816
7030,9932
7030,10333
7030,10582
7030,11481
7030,11638
7030,14205
7030,14252
7030,14434
7030,14543
7030,14813
7030,14917
7031,7589
7031,8190
7031,12904
7032,7186
7032,7338
7032,7541
7032,7685
7032,8022
7032,8126
7032,8158
7032,8325
7032,9547
7032,9594
7032,9713
7032,9729
7032,10071
7032,10561
7032,10935
7032,11246
7032,11432
7032,11478
7032,12120
7032,12171
7032,12400
7032,12573
7032,12793
7032,12818
7032,12973
7032,13029
7032,13058
7032,13537
7032,14222
7032,14482
7032,15409
7034,7036
7034,7548
7034,10869
7034,11076
7035,14271
7036,7763
7036,8172
7036,8598
7036,8710
7036,8841
7036,9961
7036,10092
7036,10869
7036,11138
7036,11187
7036,11352
7036,11811
7036,12110
7036,12239
7036,12390
7036,12831
7036,12966
7036,13050
7036,14043
7036,14184
7036,14268
7036,14767
7036,14988
7036,15191
7036,15318
7037,10151
7038,7611
7038,7653
7038,9960
7038,11233
7038,11375
7038,11579
7038,12073
7038,12362
7038,12495
7038,13074
7038,13644
7039,7649
7039,11617
7039,14208
7040,8710
7040,8841
7040,9438
7040,10687
7040,11091
7040,11618
7040,12398
7040,12742
7040,12972
7040,14706
7041,7179
7041,7211
7041,7273
7041,7428
7041,7485
7041,7748
7041,7814
7041,7824
7041,7860
7041,8161
7041,8245
7041,8391
7041,8450
7041,8557
7041,8573
7041,8724
7041,8763
7041,8785
7041,9029
7041,9057
7041,9256
7041,9291
7041,9309
7041,9406
7041,9486
7041,9498
7041,9945
7041,10233
7041,10404
7041,10634
7041,10667
7041,10709
7041,10744
7041,10758
7041,10956
7041,11004
7041,11157
7041,11174
7041,11256
7041,11403
7041,11542
7041,11756
7041,11787
7041,11834
7041,11866
7041,11899
7041,12024
7041,12141
7041,12198
7041,12821
7041,12927
7041,13109
7041,13159
7041,13334
7041,13367
7041,13380
7041,13698
7041,13840
7041,14234
7041,14511
7041,14648
7041,14875
7041,15315
7041,15390
7042,7497
7042,7637
7042,8325
7042,8558
7042,9486
7042,10555
7042,12879
7042,15379
7043,8560
7043,9722
7043,10239
7043,13263
7043,13357
7045,7538
7045,7695
7045,7764
7045,8008
7045,8046
7045,8467
7045,8716
7045,9148
7045,9309
7045,9329
7045,10457
7045,10597
7045,10675
7045,10853
7045,10933
7045,11363
7045,11405
7045,11862
7045,12118
7045,12257
7045,12714
7045,12801
7045,13451
7045,13456
7045,13649
7046,7213
7047,7097
7047,8107
7047,8650
7047,8855
7047,9517
7047,10170
7047,10327
7047,10361
7047,11514
7047,11717
7047,13143
7047,13598
7047,13945
7049,7273
7049,9295
7049,11481
7049,14043
7049,14575
7050,7338
7050,8663
7050,10772
7050,11152
7050,12093
7050,12557
7050,13058
7051,14437
7052,11928
7053,8192
7053,10108
7053,10843
7053,11787
7053,12637
7054,7609
7054,8624
7054,9139
7054,9326
7054,10849
7054,12437
7054,12861
7054,12875
7054,13960
7054,14130
7054,15300
7055,10539
7055,10849
7055,15344
7056,8574
7056,12079
7056,14773
7057,7161
7057,7357
7057,7443
7057,7948
7057,8575
7057,8663
7057,8807
7057,9170
7057,9244
7057,10112
7057,10327
7057,11592
7057,12064
7057,13059
7057,13173
7057,14235
7059,7443
7059,7444
7059,7769
7059,8450
7059,8707
7059,9073
7059,9170
7059,9352
7059,10021
7059,10141
7059,11064
7059,11463
7059,11592
7059,11981
7059,12165
7059,12238
7059,13115
7059,13634
7059,14485
7059,14644
7059,14717
7059,14978
7061,7996
7061,8581
7061,8889
7061,9212
7061,9319
7061,10736
7061,11407
7061,12726
7062,9908
7063,8150
7063,8649
7063,9139
7063,11031
7063,11592
7063,12296
7063,13454
7063,14115
7063,14864
7063,14999
7065,7112
7065,7291
7065,7838
7065,8058
7065,8616
7065,8650
7065,9309
7065,9611
7065,9647
7065,9810
7065,10221
7065,10346
7065,11157
7065,11289
7065,12437
7065,12877
7065,13190
7065,13655
7065,13893
7065,14065
7065,14428
7065,14785
7065,14861
7065,14870
7066,7291
7066,7962
7066,8457
7066,8485
7066,9546
7066,10091
7066,10440
7066,11711
7066,12834
7066,12875
7066,13262
7066,13728
7066,14193
7066,14395
7067,12466
7068,8588
7068,9813
7068,10126
7068,11042
7068,13192
7068,13787
7069,14645
7069,14872
7070,9908
7071,9807
7071,9952
7071,10086
7071,12052
7072,8458
7072,11064
7072,11432
7072,11531
7072,14208
7072,14459
7072,15011
7073,7536
7073,9323
7075,7176
7075,7287
7075,7293
7075,7548
7075,7787
7075,9141
7075,9445
7075,9446
7075,9611
7075,9714
7075,9802
7075,9905
7075,10341
7075,10493
7075,10779
7075,11160
7075,12339
7075,12468
7075,12769
7075,13436
7075,14332
7075,14422
7075,14506
7075,15141
7076,8081
7076,8889
7076,9724
7076,11259
7076,11389
7077,8005
7077,9030
7077,9694
7077,9813
7077,10138
7077,11992
7077,13737
7077,14084
7077,14131
7077,14821
7077,14846
7077,15046
7078,7338
7078,10848
7078,11603
7078,11621
7079,10527
7079,11514
7079,12687
7079,12834
7080,7374
7080,8602
7081,12348
7082,13061
7083,8069
7083,9672
7083,11521
7083,13473
7084,7382
7084,7820
7084,7899
7084,8410
7084,9837
7084,10440
7084,10849
7084,13214
7084,13276
7084,14079
7084,15111
7085,8179
7085,9028
7085,12129
7086,11001
7086,11835
7086,13285
7086,14429
7088,10459
7088,12357
7089,7985
7089,8189
7089,8613
7089,8965
7089,9038
7089,9677
7089,9831
7089,10268
7089,10667
7089,11523
7089,11683
7089,14617
7090,9992
7090,12362
7090,14202
7091,9030
7092,9554
7092,11389
7092,14607
7092,14730
7092,15067
7093,7154
7093,7634
7093,8224
7093,9643
7093,10154
7093,10667
7093,11084
7093,11830
7093,13424
7093,13993
7093,14548
7093,14960
7094,9231
7094,10275
7094,10504
7094,10756
7094,10933
7094,11800
7094,12172
7094,12468
7094,13112
7094,13830
7094,14520
7094,15082
7095,7591
7095,8617
7095,10634
7095,11819
7095,11853
7095,12290
7095,13545
7095,13720
7095,14758
7095,14978
7095,15133
7095,15278
7095,15351
7097,7943
7097,8450
7097,8619
7097,8999
7097,9373
7097,11157
7097,11627
7097,11717
7097,11760
7097,11786
7097,12113
7097,12502
7097,12881
7097,13301
7097,13798
7097,14205
7097,15253
7098,10834
7098,11489
7098,12359
7099,8061
7099,8173
7099,13084
7100,14017
7101,8398
7101,8725
7101,9332
7101,10772
7101,11324
7101,11721
7101,12357
7102,8517
7102,12129
7102,13282
7102,13984
7102,14823
7103,7866
7103,8379
7103,9400
7103,9923
7103,10074
7103,10756
7103,10869
7103,10945
7103,11161
7103,12273
7103,12990
7103,14112
7103,15341
7106,9308
7106,14441
7107,7179
7107,7204
7107,7893
7107,8036
7107,8438
7107,8667
7107,8903
7107,9210
7107,9927
7107,10250
7107,10874
7107,11151
7107,12137
7107,12377
7107,12885
7107,13111
7107,13954
7107,15142
7108,7338
7108,9709
7108,10238
7108,10633
7108,11283
7108,11776
7108,12010
7108,12622
7108,12671
7108,13084
7108,13739
7109,10473
7110,11318
7110,13737
7111,8224
7111,10173
7111,12594
7113,9908
7113,9983
7113,14659
7114,7704
7114,7944
7114,8446
7114,9300
7114,9387
7114,9695
7114,10869
7114,13440
7114,13456
7114,13779
7115,7719
7115,7899
7115,8054
7115,8361
7115,9407
7115,9643
7115,9874
7115,9940
7115,10000
7115,10263
7115,10629
7115,10910
7115,11157
7115,11383
7115,11432
7115,11758
7115,12135
7115,12360
7115,12362
7115,12397
7115,12430
7115,12564
7115,12727
7115,13132
7115,13276
7115,14632
7115,15270
7116,7899
7116,7935
7116,7986
7116,8361
7116,8623
7116,9151
7116,10458
7116,10622
7116,10832
7116,11003
7116,11283
7116,11385
7116,11553
7116,12564
7116,13074
7116,13095
7116,14545
7116,15111
7118,7312
7119,12089
7120,8641
7120,8982
7120,13456
7121,7863
7121,9138
7121,9881
7121,14737
7122,14271
7123,7378
7123,7830
7123,8496
7123,8739
7123,8796
7123,10221
7123,10323
7123,10490
7123,10537
7123,11496
7123,12068
7123,12342
7123,13586
7123,13661
7123,13807
7124,8639
7124,11084
7124,13456
7125,8647
7125,9983
7125,12736
7125,12942
7125,13439
7125,13496
7125,13773
7126,7306
7126,8648
7126,8892
7126,9120
7126,10056
7126,14578
7127,9743
7127,11911
7127,12875
7127,14043
7128,7811
7128,8207
7128,8287
7128,8377
7128,8382
7128,8650
7128,8943
7128,9070
7128,9402
7128,9446
7128,9804
7128,10244
7128,10328
7128,10849
7128,11143
7128,11295
7128,11863
7128,12875
7128,14065
7128,14169
7128,14446
7128,15120
7131,7190
7131,7315
7131,7411
7131,7750
7131,7805
7131,7868
7131,7892
7131,7895
7131,8081
7131,8436
7131,8583
7131,8586
7131,8653
7131,8724
7131,8960
7131,9340
7131,9394
7131,9643
7131,9662
7131,9724
7131,10016
7131,10092
7131,10194
7131,10327
7131,10363
7131,10429
7131,10488
7131,10634
7131,10773
7131,10828
7131,10849
7131,11104
7131,11152
7131,11379
7131,11432
7131,11458
7131,11487
7131,11493
7131,11561
7131,11592
7131,11992
7131,12011
7131,12079
7131,12106
7131,12165
7131,12502
7131,12533
7131,12647
7131,12699
7131,12779
7131,12920
7131,12942
7131,13285
7131,13301
7131,13420
7131,13424
7131,13561
7131,13606
7131,13699
7131,13793
7131,14005
7131,14116
7131,14159
7131,14181
7131,14189
7131,14309
7131,14433
7131,14585
7131,15088
7131,15240
7132,9073
7132,11468
7132,13456
7133,8670
7133,12637
7134,12904
7135,7291
7135,8698
7135,10499
7135,10610
7135,14252
7135,14820
7136,10983
7136,12904
7136,13820
7137,9925
7137,10133
7137,12452
7137,12493
7137,12828
7137,12849
7137,14250
7137,14625
7138,15253
7139,10328
7140,11977
7141,7451
7141,7524
7141,7593
7141,7764
7141,8179
7141,8410
7141,8618
7141,8707
7141,9204
7141,9635
7141,10279
7141,10341
7141,10580
7141,11021
7141,11107
7141,11542
7141,11901
7141,12039
7141,12157
7141,12165
7141,12368
7141,12468
7141,13119
7141,13409
7141,13598
7141,13634
7141,13654
7141,13782
7141,13910
7141,14208
7141,14633
7141,15104
7141,15124
7141,15243
7141,15364
7143,14258
7144,7374
7144,7735
7144,7880
7144,8154
7144,8829
7144,9030
7144,9611
7144,9635
7144,9790
7144,9947
7144,10067
7144,13128
7144,13221
7144,13576
7144,14022
7144,14144
7144,14342
7145,7170
7145,10209
7145,10667
7145,13112
7145,14548
7146,7161
7146,7207
7146,7313
7146,7338
7146,7975
7146,7979
7146,8005
7146,8135
7146,8663
7146,8665
7146,9198
7146,9438
7146,9446
7146,9460
7146,9508
7146,9535
7146,9544
7146,9902
7146,10052
7146,10179
7146,10234
7146,10365
7146,10395
7146,10458
7146,11078
7146,11204
7146,11313
7146,11609
7146,11697
7146,11769
7146,12410
7146,12591
7146,13291
7146,13427
7146,13796
7146,14146
7146,14366
7146,14612
7146,14627
7146,15134
7146,15258
7146,15407
7147,7411
7147,8101
7147,8224
7147,8794
7147,8853
7147,8935
7147,9028
7147,9139
7147,9219
7147,9262
7147,9309
7147,9611
7147,9628
7147,9908
7147,10112
7147,10440
7147,10511
7147,10567
7147,10634
7147,10884
7147,11157
7147,11295
7147,11458
7147,11641
7147,11733
7147,11734
7147,12522
7147,12638
7147,12875
7147,12879
7147,13009
7147,13243
7147,13425
7147,14134
7147,14150
7147,14208
7147,14395
7147,14620
7147,14725
7147,14872
7147,14945
7147,15142
7149,7276
7149,7362
7149,7806
7149,7874
7149,8440
7149,8591
7149,8731
7149,8862
7149,9082
7149,9347
7149,9378
7149,9394
7149,9663
7149,9678
7149,9751
7149,9940
7149,9952
7149,9955
7149,9984
7149,10194
7149,10258
7149,10714
7149,11034
7149,11328
7149,11463
7149,11505
7149,11748
7149,11749
7149,11793
7149,11799
7149,11955
7149,12052
7149,12274
7149,12373
7149,12457
7149,12494
7149,12597
7149,12633
7149,12727
7149,12829
7149,12858
7149,12947
7149,13050
7149,13149
7149,13275
7149,13320
7149,13348
7149,13354
7149,13370
7149,13992
7149,14010
7149,14122
7149,14178
7149,14598
7149,14872
7149,14891
7149,14945
7149,14956
7149,15318
7149,15345
7149,15357
7150,7611
7150,10327
7150,10908
7150,11429
7150,12448
7150,13456
7151,10128
7151,12495
7152,7766
7152,14636
7152,15111
7153,7611
7153,11375
7154,7443
7154,8405
7154,8426
7154,8641
7154,8767
7154,8999
7154,9623
7154,9782
7154,9870
7154,9940
7154,9991
7154,10076
7154,10131
7154,10584
7154,10733
7154,10772
7154,10789
7154,11021
7154,11210
7154,11310
7154,11463
7154,11786
7154,12165
7154,12238
7154,12696
7154,12748
7154,12870
7154,12875
7154,12881
7154,13059
7154,13241
7154,13409
7154,13424
7154,13498
7154,14007
7154,14208
7154,14219
7154,14446
7154,14507
7154,14754
7154,14953
7154,15079
7155,8575
7155,8707
7155,9940
7155,11614
7155,12238
7155,13634
7155,14507
7155,14537
7155,14694
7156,11529
7157,7391
7157,7443
7157,7684
7157,7958
7157,8207
7157,8405
7157,8999
7157,9401
7157,9530
7157,9728
7157,9904
7157,9940
7157,10021
7157,10177
7157,10492
7157,11104
7157,11445
7157,11717
7157,11930
7157,11981
7157,12165
7157,12779
7157,13115
7157,13206
7157,13341
7157,13605
7157,13634
7157,14169
7157,14446
7157,14553
7157,14694
7157,14717
7157,15166
7158,7848
7159,9790
7159,9938
7159,10291
7159,10869
7159,11256
7159,14022
7160,9306
7160,12129
7160,12709
7160,14802
7161,7385
7161,7443
7161,7460
7161,7544
7161,7856
7161,7883
7161,7926
7161,7934
7161,8035
7161,8043
7161,8072
7161,8262
7161,8267
7161,8377
7161,8433
7161,8490
7161,8500
7161,8516
7161,8550
7161,8650
7161,8683
7161,8707
7161,8818
7161,8846
7161,8897
7161,8943
7161,8967
7161,8979
7161,9014
7161,9092
7161,9111
7161,9150
7161,9170
7161,9216
7161,9244
7161,9338
7161,9870
7161,9975
7161,9991
7161,9992
7161,10091
7161,10180
7161,10182
7161,10200
7161,10327
7161,10328
7161,10345
7161,10395
7161,10473
7161,10491
7161,10514
7161,10601
7161,10695
7161,10772
7161,10801
7161,11064
7161,11129
7161,11152
7161,11512
7161,11514
7161,11592
7161,11671
7161,11717
7161,11748
7161,11761
7161,11763
7161,11790
7161,11809
7161,12013
7161,12064
7161,12108
7161,12139
7161,12265
7161,12387
7161,12421
7161,12448
7161,12470
7161,12637
7161,12939
7161,12973
7161,13059
7161,13064
7161,13113
7161,13147
7161,13173
7161,13218
7161,13310
7161,13311
7161,13315
7161,13382
7161,13394
7161,13424
7161,13454
7161,13566
7161,13598
7161,13634
7161,13764
7161,13770
7161,13835
7161,14009
7161,14100
7161,14115
7161,14208
7161,14307
7161,14659
7161,14694
7161,14864
7161,14945
7161,15055
7161,15216
7161,15356
7162,9164
7163,9067
7163,10869
7164,8675
7164,9828
7164,11090
7164,11375
7164,11484
7164,14524
7165,7762
7165,8192
7165,8929
7165,9139
7165,9446
7165,9814
7165,9945
7165,10667
7165,11834
7165,13930
7165,14471
7166,7469
7166,11592
7166,13301
7167,10216
7167,10346
7167,10921
7167,13751
7167,14397
7167,15253
7168,10667
7168,11674
7169,7273
7169,7338
7169,9607
7169,9633
7169,10046
7169,10964
7169,11416
7169,11432
7169,12171
7169,12397
7169,13072
7169,13159
7169,13482
7169,13677
7169,13853
7169,15015
7170,7629
7170,7946
7170,8664
7170,10530
7170,10806
7170,11012
7170,12535
7170,12600
7170,13497
7171,15046
7172,7373
7172,11592
7173,10327
7173,11592
7174,7532
7174,9607
7174,10458
7174,12621
7174,14737
7175,7339
7175,8029
7175,8081
7175,8259
7175,8694
7175,8854
7175,9203
7175,9920
7175,9943
7175,10209
7175,10220
7175,10869
7175,11433
7175,11448
7175,12191
7175,12277
7175,13073
7175,13285
7175,13652
7175,13745
7175,13754
7175,14216
7175,14358
7175,14704
7175,14802
7175,14834
7175,14835
7176,7305
7176,8067
7176,8696
7176,9411
7176,9643
7176,12797
7176,14358
7176,14701
7177,7541
7177,8056
7177,8962
7177,9184
7177,12377
7177,14561
7177,14620
7177,15022
7178,9042
7178,9284
7178,10327
7178,14043
7179,7190
7179,7301
7179,7953
7179,8069
7179,8840
7179,9446
7179,9486
7179,9726
7179,10667
7179,11124
7179,12089
7179,12410
7179,13414
7179,13785
7179,14118
7179,15407
7180,15141
7181,13439
7182,7338
7182,8626
7182,10131
7182,10536
7182,11157
7182,13910
7182,14395
7183,7273
7183,7338
7183,7345
7183,7571
7183,8163
7183,8534
7183,10667
7183,11542
7183,12227
7183,13084
7183,13159
7183,14511
7183,15361
7184,12217
7185,7611
7185,9284
7186,7934
7186,9594
7186,11336
7186,11566
7186,12400
7186,12470
7186,14208
7187,8705
7187,9811
7187,11830
7188,7918
7188,8706
7188,9309
7188,9594
7188,11040
7188,11157
7188,11809
7188,13456
7189,9219
7189,11310
7189,11354
7189,13241
7189,13433
7190,7228
7190,7497
7190,7763
7190,7908
7190,8708
7190,9359
7190,9438
7190,9486
7190,10092
7190,10800
7190,11176
7190,11992
7190,12052
7190,12410
7190,12498
7190,12794
7190,13326
7190,14988
7192,7611
7192,7740
7192,7955
7192,8555
7192,9138
7192,9195
7192,9416
7192,10793
7192,11408
7192,12639
7192,14278
7192,14289
7192,15374
7193,8534
7193,10327
7193,11292
7193,11742
7193,11938
7193,13009
7193,13062
7193,14884
7194,7331
7194,8213
7194,11091
7195,7202
7195,10327
7196,7840
7196,8084
7196,8545
7196,8720
7196,9139
7196,9897
7196,10096
7196,10219
7196,10333
7196,10634
7196,10807
7196,11782
7196,12384
7196,12744
7196,13105
7196,13365
7196,13847
7196,14146
7196,14208
7197,9028
7198,14043
7198,15427
7200,8545
7201,14872
7202,7318
7202,7743
7202,8322
7202,8627
7202,9005
7202,9816
7202,10614
7202,11468
7202,11514
7202,11592
7202,11736
7202,11760
7202,13569
7202,13982
7202,14507
7202,14754
7202,14973
7203,9659
7203,11197
7204,8819
7205,10247
7206,12638
7206,13084
7207,7325
7207,7422
7207,7680
7207,7911
7207,8180
7207,8218
7207,8224
7207,8531
7207,8663
7207,8722
7207,9248
7207,9300
7207,9446
7207,9716
7207,9860
7207,9973
7207,10179
7207,10194
7207,10234
7207,10327
7207,10465
7207,10476
7207,10566
7207,10672
7207,10686
7207,10714
7207,10869
7207,10948
7207,11021
7207,11249
7207,11256
7207,11313
7207,11655
7207,11681
7207,11799
7207,11878
7207,11936
7207,12129
7207,12142
7207,12200
7207,12282
7207,12342
7207,12373
7207,12410
7207,12499
7207,12558
7207,12686
7207,12772
7207,12925
7207,12942
7207,13243
7207,13365
7207,13370
7207,13424
7207,13440
7207,13471
7207,13639
7207,13678
7207,13751
7207,13779
7207,13890
7207,14025
7207,14130
7207,14237
7207,14362
7207,14395
7207,14455
7207,14584
7207,14592
7207,14891
7207,15158
7207,15303
7207,15381
7208,12129
7209,7610
7209,8252
7209,8650
7209,8785
7209,9532
7209,9931
7209,12437
7209,12513
7209,12831
7209,13598
7209,14043
7210,7557
7210,7656
7210,7839
7210,8505
7210,8777
7210,8885
7210,9073
7210,9099
7210,9731
7210,9908
7210,10131
7210,10409
7210,10864
7210,11157
7210,11183
7210,11432
7210,11717
7210,11992
7210,12225
7210,13243
7210,13275
7210,13409
7210,13440
7210,13496
7210,13598
7210,13633
7210,13759
7210,14237
7210,15345
7210,15367
7210,15379
7211,8163
7211,8725
7211,9309
7211,9611
7211,11157
7211,11542
7211,11787
7211,13084
7211,13334
7211,13579
7211,14899
7213,7762
7213,9010
7213,9091
7213,9139
7213,9446
7213,9795
7213,10063
7213,10067
7213,10667
7213,11174
7213,12319
7213,12389
7213,13579
7213,14558
7213,15195
7214,8822
7215,10525
7215,12963
7215,14063
7215,14726
7216,8910
7216,9811
7216,10707
7216,11267
7217,7338
7217,8224
7217,8410
7217,9633
7217,10096
7217,10695
7217,12818
7217,13159
7217,13579
7220,7503
7220,8084
7220,8732
7220,9033
7220,11336
7220,11432
7220,11514
7220,11592
7220,12108
7220,12232
7220,12637
7220,13085
7220,14610
7220,15356
7221,7548
7221,8196
7221,8224
7221,8255
7221,8517
7221,8894
7221,9611
7221,9790
7221,9831
7221,10421
7221,11795
7221,11844
7221,12129
7221,13342
7221,13984
7221,14084
7221,14208
7221,14422
7221,14548
7221,14893
7221,15406
7223,7305
7223,7513
7223,7789
7223,8301
7223,8343
7223,8356
7223,8960
7223,9222
7223,9323
7223,9400
7223,9688
7223,9843
7223,9943
7223,10346
7223,10869
7223,10930
7223,11352
7223,11374
7223,11606
7223,12110
7223,12160
7223,12196
7223,12773
7223,12797
7223,12840
7223,13114
7223,13424
7223,13779
7223,14046
7223,14379
7223,14665
7223,14910
7223,15197
7223,15387
7224,7475
7224,7500
7224,8997
7224,9790
7224,10233
7224,11124
7224,11157
7224,11673
7224,11930
7224,12464
7224,12487
7224,12722
7224,12875
7224,12881
7224,13084
7224,13334
7224,13605
7224,14122
7224,14153
7224,14667
7227,12437
7227,13798
7227,14735
7229,8222
7229,8585
7229,9446
7229,12834
7229,13798
7230,14802
7231,7496
7231,9013
7231,10667
7232,8141
7233,7326
7233,8591
7233,15390
7234,8438
7234,9028
7234,11487
7234,11808
7234,13496
7237,12292
7239,7850
7239,7934
7239,11514
7239,11592
7239,13085
7241,8164
7241,8754
7241,10733
7241,11072
7241,11432
7241,13135
7241,14600
7242,8403
7242,10314
7242,11514
7242,13454
7242,13975
7242,14758
7243,8757
7243,11834
7243,13367
7243,14829
7244,9101
7244,10412
7244,12502
7244,13471
7244,15044
7244,15318
7244,15381
7245,8195
7245,9139
7245,10667
7245,10833
7245,11674
7246,8053
7246,12247
7246,12888
7246,13334
7246,13576
7246,13758
7246,14043
7246,15000
7247,7778
7248,8937
7249,12448
7249,13113
7250,7338
7250,7673
7250,7845
7250,7863
7250,9139
7250,9202
7250,9872
7250,11157
7250,11542
7250,11619
7250,11656
7250,12045
7250,12227
7250,12683
7250,13334
7251,9531
7251,9710
7251,11108
7251,12621
7251,13238
7251,13901
7252,7597
7252,8410
7252,8586
7252,8701
7252,9091
7252,9202
7252,9341
7252,11487
7252,12047
7252,12129
7252,12448
7252,12828
7252,13243
7252,13377
7252,13972
7252,14677
7253,13463
7254,8767
7254,11830
7255,15085
7256,7712
7256,8769
7256,9139
7256,10298
7256,11619
7256,11834
7256,12227
7256,12590
7256,13084
7256,14065
7256,14164
7256,14613
7257,8039
7257,8704
7257,8770
7257,8777
7257,10307
7257,10395
7257,11390
7257,11432
7257,11450
7257,11468
7257,11529
7257,12081
7257,12165
7257,12822
7257,13059
7257,13243
7257,13766
7257,14205
7257,14208
7257,14758
7257,15407
7258,10460
7258,11836
7258,13579
7258,15129
7259,10158
7259,11084
7259,12069
7259,14775
7259,14998
7260,11592
7263,7753
7263,7986
7263,8797
7263,8990
7263,9151
7263,10151
7263,10731
7263,15111
7264,7305
7264,10346
7264,10869
7264,11368
7264,14268
7265,14659
7266,7377
7266,7433
7266,7611
7266,9830
7266,10899
7266,10931
7266,10947
7266,11286
7266,14659
7266,15199
7266,15427
7267,13779
7268,7434
7268,8779
7268,12474
7269,9394
7270,7319
7270,11893
7270,14803
7271,7289
7271,7338
7271,7389
7271,7412
7271,7557
7271,8213
7271,8338
7271,8828
7271,8893
7271,9202
7271,9607
7271,9724
7271,10797
7271,11018
7271,11234
7271,11463
7271,11487
7271,11502
7271,11522
7271,12165
7271,12320
7271,13409
7271,13766
7271,14003
7271,14208
7272,11815
7272,12649
7272,14751
7273,7338
7273,7673
7273,8079
7273,8101
7273,8763
7273,8785
7273,8853
7273,8870
7273,9022
7273,9256
7273,9416
7273,9607
7273,9633
7273,9887
7273,10000
7273,10084
7273,10096
7273,10101
7273,10245
7273,10313
7273,10404
7273,10510
7273,10714
7273,10884
7273,11274
7273,11336
7273,11432
7273,11758
7273,11773
7273,11787
7273,12017
7273,12171
7273,12232
7273,12397
7273,12671
7273,12689
7273,12815
7273,12818
7273,12875
7273,12927
7273,12986
7273,13159
7273,13179
7273,13322
7273,13650
7273,13677
7273,14426
7273,14511
7273,14697
7273,14753
7273,14875
7273,14969
7273,15035
7273,15151
7273,15339
7273,15361
7273,15412
7273,15427
7274,10327
7274,10539
7275,11848
7276,7546
7276,8325
7276,8385
7276,9772
7276,10536
7276,12470
7276,14304
7277,8637
7277,10817
7278,7526
7278,8490
7278,9233
7278,10772
7278,12907
7278,13009
7278,14074
7278,14208
7279,7563
7279,7899
7279,8361
7279,8791
7279,10099
7279,10319
7279,10571
7279,10832
7279,12564
7279,13084
7279,13400
7279,13736
7279,14032
7279,14636
7279,14950
7279,15111
7280,7338
7280,7496
7280,9139
7280,10245
7280,12129
7280,13243
7281,7411
7281,8068
7281,9139
7281,9611
7281,10849
7281,12126
7281,12875
7281,14395
7281,14884
7282,7675
7282,8218
7283,9139
7283,9995
7283,10238
7283,10594
7283,10667
7283,11308
7283,13947
7283,14298
7283,14368
7283,15111
7283,15185
7284,7338
7284,9091
7284,9611
7284,10327
7284,10617
7284,11717
7284,12149
7284,13250
7284,15243
7285,8987
7285,10032
7285,10247
7285,10471
7285,10536
7285,10869
7285,11389
7285,11712
7285,12709
7285,12912
7285,13102
7285,13714
7285,14548
7285,14730
7285,14802
7285,14834
7285,14993
7285,15093
7286,11278
7286,14998
7287,7287
7287,7438
7287,7471
7287,7612
7287,7867
7287,8635
7287,8956
7287,9302
7287,9552
7287,9554
7287,9811
7287,10869
7287,10870
7287,12009
7287,12012
7287,12119
7287,12465
7287,12674
7287,12974
7287,12993
7287,13172
7287,13436
7287,13439
